datetime,ta_max,ta_min,ta_mean,rh_max,rh_min,rh_mean,rs_mean,wind_speed_10m,et0_pm
2004-04-13,21.2,8.1,13.6,92,42,70,24.29,18.8,4.11
2004-04-14,17.6,8.3,12.6,94,43,72,20.2,12.1,3.25
2004-04-15,15.8,8.4,11.4,97,52,80,15.48,16.0,2.47
2004-04-16,18.2,6.8,13.1,96,43,71,20.36,11.2,3.41
2004-04-17,14.5,10.2,12.3,95,71,83,9.81,11.6,1.65
2004-04-18,18.5,11.1,14.3,90,47,71,17.61,11.2,3.09
2004-04-19,20.1,9.5,14.6,93,45,69,25.04,10.5,4.22
2004-04-20,24.7,6.7,16.2,95,36,65,26.89,11.6,4.94
2004-04-21,23.1,8.8,16.9,97,47,69,27.01,11.8,4.75
2004-04-22,22.7,10.5,16.4,97,39,68,24.3,12.6,4.43
2004-04-23,26.4,8.5,18.0,95,31,62,27.89,10.9,5.26
2004-04-24,26.4,10.0,18.9,94,32,64,27.28,10.2,5.14
2004-04-25,27.6,10.2,19.4,95,33,65,27.98,8.2,5.39
2004-04-26,27.7,10.4,19.6,94,34,65,27.36,10.2,5.34
2004-04-27,21.2,11.6,15.6,97,43,73,16.66,13.5,3.23
2004-04-28,19.4,11.1,15.2,84,38,60,20.02,23.5,4.01
2004-04-29,18.6,11.0,14.0,87,50,73,17.29,19.4,3.09
2004-04-30,18.7,9.8,13.6,94,36,66,26.23,10.7,4.27
2004-05-01,20.5,8.8,13.9,91,34,65,25.04,11.3,4.26
2004-05-02,21.8,7.3,13.2,95,30,71,20.17,37.5,3.42
2004-05-03,14.5,7.5,10.6,95,63,83,15.11,28.2,2.16
2004-05-04,15.8,6.5,11.4,98,55,78,19.44,13.4,3.01
2004-05-05,18.9,7.6,13.5,97,50,74,26.95,10.5,4.31
2004-05-06,19.2,8.9,13.6,95,49,73,25.44,10.8,4.17
2004-05-07,18.8,8.2,13.5,96,44,71,20.08,11.2,3.55
2004-05-08,18.7,10.3,14.4,91,43,67,19.16,15.1,3.51
2004-05-09,20.4,7.1,13.8,99,43,70,23.79,12.4,4.08
2004-05-10,14.6,9.3,11.9,93,60,78,17.64,18.1,2.68
2004-05-11,16.8,7.2,11.9,98,46,72,19.75,12.6,3.3
2004-05-12,18.6,8.5,13.5,95,41,69,21.66,10.5,3.76
2004-05-13,18.3,8.9,14.3,94,49,70,17.26,12.8,3.15
2004-05-14,21.7,9.8,15.7,95,47,71,23.34,13.0,4.06
2004-05-15,25.6,8.2,17.2,96,41,71,27.27,10.6,5.03
2004-05-16,23.2,9.9,16.8,95,51,77,22.93,10.8,4.11
2004-05-17,24.0,11.0,17.9,97,46,73,24.56,7.3,4.5
2004-05-18,27.4,11.4,19.6,96,38,68,28.32,7.6,5.35
2004-05-19,30.3,12.2,21.2,90,28,62,28.04,14.6,5.96
2004-05-20,22.8,13.8,17.7,94,41,72,21.07,10.6,3.8
2004-05-21,21.0,12.8,16.6,94,49,73,15.05,8.9,2.92
2004-05-22,24.2,12.9,18.2,93,36,66,23.73,11.1,4.44
2004-05-23,21.4,12.6,17.0,94,48,71,15.72,10.9,3.17
2004-05-24,24.0,14.3,18.1,92,33,65,21.38,10.0,4.13
2004-05-25,22.8,14.0,18.0,86,41,64,19.61,11.7,3.84
2004-05-26,21.4,13.6,17.0,90,41,67,17.59,11.7,3.55
2004-05-27,25.5,9.1,18.2,93,27,57,30.52,10.2,5.8
2004-05-28,28.5,9.5,20.2,91,25,54,29.06,9.7,5.62
2004-05-29,31.0,12.0,22.0,89,20,54,27.39,11.5,5.83
2004-05-30,30.8,12.8,22.4,92,22,54,28.78,7.6,5.92
2004-05-31,31.7,12.5,23.1,88,27,52,27.23,13.6,6.27
2004-06-01,35.0,14.4,24.8,92,21,56,28.19,15.8,6.32
2004-06-02,34.8,15.8,25.6,84,19,50,26.95,11.6,6.26
2004-06-03,35.0,16.4,25.9,84,21,52,26.9,10.6,6.07
2004-06-04,32.6,15.6,24.3,88,16,52,29.4,15.5,6.77
2004-06-05,32.4,11.9,23.5,88,13,43,30.8,9.1,6.46
2004-06-06,25.4,14.1,19.8,79,37,55,27.26,13.0,5.47
2004-06-07,23.6,12.9,18.1,89,33,60,21.39,10.1,4.26
2004-06-08,27.5,12.4,20.2,87,34,59,27.03,11.5,5.47
2004-06-09,31.5,13.7,23.3,89,28,56,29.23,10.1,6.17
2004-06-10,33.4,15.3,24.7,93,27,59,27.62,10.9,6.0
2004-06-11,33.5,16.5,25.3,90,29,57,25.12,14.4,5.62
2004-06-12,33.4,18.3,25.9,71,22,47,24.38,18.6,6.09
2004-06-13,34.7,18.9,26.2,71,15,46,24.97,21.0,6.0
2004-06-14,35.6,18.5,26.9,72,14,43,25.34,21.0,6.44
2004-06-15,32.7,15.8,25.4,72,20,43,30.06,12.3,7.08
2004-06-16,32.1,14.8,24.5,90,20,48,30.56,8.3,6.37
2004-06-17,34.8,15.7,25.7,75,20,43,29.47,13.9,7.11
2004-06-18,30.3,16.9,24.2,81,28,49,28.78,13.9,6.68
2004-06-19,30.1,16.0,23.2,86,18,48,29.82,15.9,6.96
2004-06-20,29.8,14.6,22.4,78,19,44,30.22,14.6,7.06
2004-06-21,32.0,14.1,23.5,79,20,46,30.19,13.1,6.98
2004-06-22,33.3,15.1,24.6,84,27,51,29.97,13.4,6.98
2004-06-23,33.9,15.9,25.3,89,28,53,29.64,13.1,7.01
2004-06-24,32.4,17.4,24.9,85,32,56,28.96,14.1,6.69
2004-06-25,35.3,18.0,26.4,91,27,58,29.48,15.0,7.04
2004-06-26,38.7,17.9,28.2,90,22,54,29.61,14.8,7.23
2004-06-27,39.5,18.3,29.4,77,15,43,23.73,10.1,6.05
2004-06-28,39.8,21.4,30.7,46,16,31,26.01,16.7,7.52
2004-06-29,41.9,20.8,31.8,47,6,25,24.78,19.6,7.23
2004-06-30,40.6,21.8,31.6,42,9,23,26.04,14.9,7.62
2004-07-01,40.1,19.5,30.7,42,8,22,25.74,19.0,7.1
2004-07-02,36.0,18.2,28.4,63,14,33,28.91,12.8,7.19
2004-07-03,34.4,18.8,26.5,68,20,43,27.89,11.2,6.14
2004-07-04,36.0,17.1,27.2,81,25,49,26.98,11.9,6.28
2004-07-05,39.4,20.0,28.9,70,13,42,24.63,13.7,6.27
2004-07-06,29.2,19.1,24.0,94,38,64,26.43,14.8,5.86
2004-07-07,28.4,16.8,21.6,84,36,62,24.63,18.8,5.63
2004-07-08,29.0,14.2,21.2,67,20,44,29.94,17.7,7.1
2004-07-09,30.1,13.9,22.1,68,20,41,30.19,13.2,7.09
2004-07-10,30.6,14.3,22.7,81,25,48,29.03,14.4,6.63
2004-07-11,32.8,15.5,24.3,86,21,49,29.31,13.4,6.85
2004-07-12,36.1,16.2,26.9,83,17,44,28.53,10.5,6.76
2004-07-13,36.2,16.6,27.6,70,20,40,27.31,10.5,6.69
2004-07-14,33.4,18.0,26.2,82,21,47,29.01,10.2,6.62
2004-07-15,33.4,18.9,25.9,73,25,50,28.97,11.4,6.55
2004-07-16,30.4,18.5,24.1,85,30,57,27.89,12.6,6.14
2004-07-17,30.2,15.7,23.3,88,32,58,29.08,9.7,6.03
2004-07-18,33.1,18.2,25.3,84,27,54,29.22,10.5,6.36
2004-07-19,36.3,16.6,27.2,89,19,48,27.83,13.7,6.61
2004-07-20,34.1,18.5,26.8,71,24,45,27.88,10.6,6.34
2004-07-21,37.1,17.6,27.9,81,23,48,26.16,13.3,6.54
2004-07-22,35.9,19.1,26.9,65,16,45,16.96,13.3,4.56
2004-07-23,41.8,19.7,31.0,68,11,36,28.25,7.7,6.65
2004-07-24,42.6,20.6,32.3,50,9,26,26.69,18.7,7.73
2004-07-25,39.8,22.9,32.2,46,13,26,27.67,18.1,8.73
2004-07-26,39.5,20.1,31.1,47,9,23,29.34,18.4,8.68
2004-07-27,39.1,19.6,30.7,37,9,19,28.76,16.0,8.73
2004-07-28,39.5,19.1,30.5,35,8,20,28.51,15.2,8.55
2004-07-29,36.5,19.1,29.4,59,17,32,27.91,13.2,7.19
2004-07-30,33.9,19.4,26.9,70,24,44,25.29,9.3,5.86
2004-07-31,33.8,18.8,26.6,82,28,52,24.3,7.6,5.36
2004-08-01,33.1,19.0,26.4,82,30,55,22.92,11.3,5.24
2004-08-02,34.5,18.5,26.7,79,26,52,27.43,10.5,6.33
2004-08-03,31.1,19.9,25.5,78,34,55,27.04,12.1,6.08
2004-08-04,31.1,17.3,24.3,89,21,53,28.03,15.0,6.49
2004-08-05,31.3,17.0,24.2,90,25,56,27.5,14.0,6.41
2004-08-06,31.4,18.1,24.3,86,34,60,27.27,12.6,5.92
2004-08-07,29.8,17.2,23.7,97,41,66,24.82,10.0,5.35
2004-08-08,29.8,18.4,23.6,90,36,64,23.9,9.7,5.18
2004-08-09,30.5,18.9,24.0,87,32,61,25.03,13.2,5.57
2004-08-10,31.2,19.9,24.7,82,33,60,25.2,12.2,5.68
2004-08-11,29.2,20.1,24.0,91,44,68,17.91,11.7,4.07
2004-08-12,31.7,17.8,24.7,90,36,60,26.63,13.3,6.06
2004-08-13,33.0,17.3,25.2,90,29,58,26.25,9.8,5.72
2004-08-14,34.9,17.2,26.6,91,26,58,27.15,8.0,5.9
2004-08-15,36.9,18.0,27.9,85,19,49,25.84,8.7,5.97
2004-08-16,35.4,18.0,27.4,72,19,42,27.67,11.3,6.59
2004-08-17,32.5,17.8,25.2,76,19,48,25.92,10.6,5.8
2004-08-18,32.3,18.3,25.1,71,26,49,26.99,9.1,5.82
2004-08-19,33.3,17.3,25.6,90,30,57,26.09,13.0,6.03
2004-08-20,32.6,17.2,25.1,81,29,52,24.45,16.9,5.59
2004-08-21,38.3,17.8,27.7,80,21,48,26.69,11.6,6.73
2004-08-22,39.6,18.8,28.8,63,16,40,24.08,13.2,5.98
2004-08-23,41.6,22.3,31.5,57,5,29,27.33,20.1,8.17
2004-08-24,40.6,21.8,30.8,49,8,25,21.84,13.6,6.82
2004-08-25,37.3,23.3,30.3,49,18,34,18.59,12.7,5.9
2004-08-26,31.6,22.8,27.4,63,34,48,13.99,20.3,4.21
2004-08-27,35.2,22.2,28.4,66,20,43,11.6,10.9,3.85
2004-08-28,37.6,19.8,28.8,63,16,39,23.06,7.9,5.5
2004-08-29,37.0,19.5,29.0,60,15,34,24.13,14.3,6.39
2004-08-30,38.0,17.6,29.0,59,13,30,25.42,10.5,6.29
2004-08-31,36.2,18.2,27.9,54,16,33,25.43,10.4,6.14
2004-09-01,30.8,19.5,25.2,70,31,50,24.45,13.0,5.63
2004-09-02,27.3,18.3,22.3,82,32,58,21.92,11.9,4.74
2004-09-03,27.9,17.0,22.1,80,32,54,24.2,9.2,4.79
2004-09-04,30.1,15.7,22.6,90,31,59,25.32,10.9,5.13
2004-09-05,31.0,15.9,23.5,91,34,61,21.2,13.2,4.78
2004-09-06,31.7,17.6,24.4,87,32,59,23.86,9.5,5.17
2004-09-07,30.3,17.4,23.6,89,36,61,22.32,9.9,4.73
2004-09-08,33.4,15.6,24.7,90,30,59,23.88,11.1,5.2
2004-09-09,36.4,18.7,26.8,71,15,42,13.72,10.9,4.32
2004-09-10,34.4,24.3,28.4,43,16,30,11.55,23.0,6.06
2004-09-11,36.4,19.4,27.9,58,14,37,22.22,17.0,5.85
2004-09-12,34.0,20.1,26.2,83,20,47,15.76,17.3,4.73
2004-09-13,31.1,17.0,23.9,76,35,54,21.41,12.3,4.94
2004-09-14,27.5,15.6,21.9,92,35,60,23.12,11.3,4.9
2004-09-15,27.9,14.1,21.0,94,34,60,22.98,13.4,4.93
2004-09-16,31.9,13.4,23.0,93,22,54,23.71,8.7,4.83
2004-09-17,35.4,15.0,25.4,76,15,42,23.13,11.6,5.31
2004-09-18,35.0,17.6,26.6,50,15,30,23.44,12.7,5.88
2004-09-19,34.2,16.1,25.6,54,12,30,21.01,10.7,5.33
2004-09-20,33.9,16.9,25.6,64,20,40,20.79,7.1,4.57
2004-09-21,35.1,17.1,26.0,71,15,43,19.6,8.4,4.52
2004-09-22,36.8,17.3,27.1,66,11,37,20.48,14.5,5.56
2004-09-23,35.1,18.0,26.5,66,15,40,18.85,5.4,4.29
2004-09-24,33.3,16.1,25.5,71,24,44,20.71,11.7,4.85
2004-09-25,31.2,15.0,23.8,81,19,48,22.88,11.6,5.15
2004-09-26,31.2,13.3,22.7,75,20,46,22.78,12.6,5.26
2004-09-27,29.8,14.1,22.4,83,32,56,21.5,10.1,4.47
2004-09-28,33.8,16.3,24.7,73,18,44,20.87,11.5,4.96
2004-09-29,32.3,17.2,23.8,66,22,47,16.34,10.8,4.07
2004-09-30,31.7,15.8,23.5,80,17,48,18.34,10.3,4.48
2004-10-01,32.4,16.2,24.0,67,14,40,20.64,5.2,4.3
2004-10-02,33.2,14.9,24.1,73,14,39,21.23,6.5,4.41
2004-10-03,33.2,15.5,24.7,60,15,37,20.69,7.4,4.81
2004-10-04,33.4,16.2,25.1,70,13,40,20.56,12.1,5.04
2004-10-05,31.7,16.9,24.1,57,22,41,12.81,13.0,3.67
2004-10-06,32.1,19.1,24.8,69,19,43,16.03,18.5,4.7
2004-10-07,31.5,15.7,23.5,66,24,46,20.52,14.8,5.0
2004-10-08,28.7,14.7,21.2,87,30,60,20.67,13.6,4.47
2004-10-09,23.7,16.4,19.5,84,47,67,13.05,11.7,2.69
2004-10-10,23.9,15.8,19.2,93,47,73,12.2,7.7,2.4
2004-10-11,26.3,12.1,18.9,93,30,62,18.13,6.9,3.44
2004-10-12,26.4,11.5,19.3,84,28,54,17.47,12.2,3.68
2004-10-13,25.1,10.2,18.0,89,33,57,16.66,9.7,3.51
2004-10-14,23.8,14.1,18.4,76,34,55,19.16,11.7,3.98
2004-10-15,24.1,10.5,17.2,90,28,57,19.65,12.0,4.08
2004-10-16,23.7,9.0,16.7,90,30,57,19.77,12.7,3.99
2004-10-17,27.3,9.7,18.6,92,28,57,19.32,10.1,3.89
2004-10-18,24.9,12.4,18.9,89,43,62,14.58,11.2,3.05
2004-10-19,30.2,14.6,22.1,80,29,55,17.34,8.5,3.83
2004-10-20,30.3,14.8,22.3,80,24,54,18.09,6.5,3.66
2004-10-21,27.4,13.5,20.9,91,40,63,16.23,8.5,3.25
2004-10-22,29.4,18.0,22.6,70,24,49,9.62,17.4,3.53
2004-10-23,34.2,16.7,25.0,57,11,34,17.3,9.7,4.36
2004-10-24,33.5,17.2,24.1,49,10,29,14.56,8.8,3.93
2004-10-25,31.0,15.6,22.3,54,17,37,15.47,16.1,4.24
2004-10-26,24.3,15.1,19.3,78,38,57,15.35,9.5,3.09
2004-10-27,26.6,11.9,18.7,82,20,52,16.63,18.0,4.0
2004-10-28,21.9,15.3,18.0,97,53,69,8.48,17.4,2.02
2004-10-29,20.1,13.6,16.1,98,54,85,8.53,16.2,1.68
2004-10-30,16.1,11.4,13.9,99,59,82,11.64,21.4,1.9
2004-10-31,17.4,7.0,12.7,97,49,75,15.05,8.1,2.39
2004-11-01,18.2,8.6,13.3,92,47,72,16.26,11.5,2.65
2004-11-02,20.1,5.9,13.3,93,43,68,17.18,8.7,2.84
2004-11-03,22.6,7.3,15.0,92,39,68,16.01,6.9,2.81
2004-11-04,21.8,10.1,16.0,94,53,75,13.99,7.7,2.5
2004-11-05,18.4,12.8,15.1,99,69,87,6.63,13.0,1.28
2004-11-06,20.3,12.6,15.7,99,66,85,12.55,8.4,2.08
2004-11-07,25.1,10.6,17.1,90,29,60,14.43,9.7,2.86
2004-11-08,27.5,14.6,19.3,71,24,51,16.01,11.4,3.71
2004-11-09,22.5,10.8,16.7,85,51,71,12.47,10.6,2.41
2004-11-10,19.6,14.6,16.7,94,54,77,12.79,7.2,2.15
2004-11-11,14.7,8.7,12.2,100,67,84,10.85,11.0,1.55
2004-11-12,13.1,4.5,8.9,98,51,81,12.56,12.2,1.81
2004-11-13,14.8,3.0,9.1,99,49,77,15.14,11.7,2.17
2004-11-14,16.7,2.6,9.5,91,46,72,15.88,7.1,2.38
2004-11-15,17.4,1.8,9.3,92,45,73,16.01,8.0,2.46
2004-11-16,18.0,1.3,9.3,92,39,70,15.91,10.0,2.54
2004-11-17,18.7,2.0,10.2,88,39,67,15.83,6.5,2.46
2004-11-18,20.2,3.4,11.5,88,31,63,14.97,6.3,2.46
2004-11-19,19.7,5.1,12.1,88,29,61,14.75,8.9,2.63
2004-11-20,17.8,6.2,11.5,82,37,63,9.17,5.9,1.63
2004-11-21,19.9,3.8,11.6,87,32,62,13.79,8.4,2.38
2004-11-22,20.4,6.8,12.6,85,31,63,11.87,5.7,2.05
2004-11-23,21.0,5.9,12.8,86,28,60,14.29,9.2,2.63
2004-11-24,21.1,6.1,12.6,76,28,57,13.65,8.0,2.44
2004-11-25,21.9,5.8,13.0,82,25,57,14.42,5.4,2.41
2004-11-26,21.5,6.6,13.1,82,26,58,12.15,8.2,2.35
2004-11-27,21.4,6.2,13.1,78,28,57,12.9,8.4,2.31
2004-11-28,23.3,6.8,14.0,78,23,54,14.01,9.8,2.69
2004-11-29,18.4,10.0,13.5,69,38,52,4.7,13.4,1.77
2004-11-30,20.8,10.3,14.4,74,34,58,10.34,22.3,2.55
2004-12-01,15.0,11.2,12.5,90,73,81,7.34,20.9,1.42
2004-12-02,14.7,7.5,11.1,96,61,83,8.44,14.5,1.37
2004-12-03,16.1,7.1,10.9,98,53,82,9.49,27.2,1.65
2004-12-04,14.5,5.9,9.8,99,50,82,11.25,7.3,1.66
2004-12-05,12.1,4.7,8.3,94,70,86,9.99,8.0,1.32
2004-12-06,13.5,1.5,7.7,97,55,80,12.87,5.9,1.74
2004-12-07,14.1,2.0,7.8,93,43,71,13.36,6.5,1.91
2004-12-08,14.9,0.8,7.4,91,44,72,13.71,8.2,1.99
2004-12-09,14.5,0.2,6.9,94,49,76,13.5,8.9,1.94
2004-12-10,15.2,1.7,8.2,91,45,72,13.32,6.6,1.91
2004-12-11,14.5,3.5,8.6,90,61,80,8.4,8.2,1.29
2004-12-12,20.5,8.1,13.2,90,42,69,11.55,10.4,2.2
2004-12-13,19.5,10.0,13.7,48,24,38,10.88,16.1,3.27
2004-12-14,20.9,8.3,13.1,56,22,42,12.31,12.2,3.04
2004-12-15,18.6,5.5,11.4,79,35,55,12.74,10.5,2.4
2004-12-16,17.2,5.0,10.5,91,46,74,11.94,9.7,1.89
2004-12-17,17.4,3.7,9.8,96,47,76,12.41,11.4,1.98
2004-12-18,17.6,2.5,9.5,96,47,76,13.04,10.9,2.08
2004-12-19,18.5,2.4,9.8,94,43,73,13.22,9.8,2.16
2004-12-20,17.1,4.6,9.6,94,42,72,12.69,12.9,2.09
2004-12-21,16.1,4.3,9.5,91,44,68,12.3,10.5,1.97
2004-12-22,11.0,2.1,6.9,99,56,80,7.28,7.3,1.07
2004-12-23,16.2,4.2,9.4,93,41,75,11.08,8.7,1.68
2004-12-24,14.1,4.7,8.9,88,46,71,10.98,11.3,1.71
2004-12-25,11.9,5.7,8.3,98,72,90,8.34,11.8,1.1
2004-12-26,10.3,4.7,7.8,99,71,90,6.99,13.2,0.96
2004-12-27,10.0,3.4,6.2,98,59,82,10.11,8.3,1.32
2004-12-28,11.2,-0.2,5.2,85,42,67,13.77,13.4,1.86
2004-12-29,14.0,-0.5,6.1,83,40,67,13.23,12.0,1.96
2004-12-30,15.9,2.6,8.4,92,53,76,13.17,12.1,1.94
2004-12-31,16.0,2.5,8.6,90,48,74,12.99,15.3,2.01
2005-01-01,16.5,0.8,8.1,96,47,78,13.29,6.5,1.95
2005-01-02,17.0,0.9,8.2,94,48,77,13.6,8.9,2.03
2005-01-03,16.8,0.4,8.2,95,51,77,13.28,6.0,1.95
2005-01-04,17.1,0.7,8.4,95,51,78,13.31,6.4,1.98
2005-01-05,16.7,2.0,8.7,94,42,70,13.61,9.3,2.04
2005-01-06,17.0,1.8,8.1,93,44,70,13.62,9.5,2.07
2005-01-07,18.2,1.3,8.5,80,35,55,14.01,7.6,2.3
2005-01-08,17.4,1.6,8.6,81,33,58,13.41,7.2,2.09
2005-01-09,17.2,2.4,8.9,84,30,62,12.98,5.0,1.98
2005-01-10,16.6,0.7,8.2,82,31,62,14.19,7.2,2.13
2005-01-11,16.9,0.7,8.1,91,38,70,13.83,5.4,2.07
2005-01-12,17.5,0.6,8.5,93,40,71,14.22,7.0,2.18
2005-01-13,18.6,0.8,9.0,91,36,70,14.33,4.3,2.14
2005-01-14,19.6,1.3,9.5,92,28,68,14.5,8.2,2.37
2005-01-15,19.1,2.1,9.9,85,34,64,14.42,8.0,2.31
2005-01-16,20.0,5.4,11.0,80,20,42,11.5,10.5,2.69
2005-01-17,21.6,4.7,11.9,70,18,43,13.67,10.8,2.68
2005-01-18,22.3,4.1,11.9,71,18,51,15.02,8.0,2.61
2005-01-19,17.8,2.3,9.5,80,33,59,14.86,10.3,2.46
2005-01-20,21.7,3.3,11.5,82,23,55,15.33,8.2,2.68
2005-01-21,21.7,3.7,12.0,72,19,48,15.38,13.8,3.03
2005-01-22,20.6,2.6,11.0,78,19,53,14.79,7.1,2.53
2005-01-23,20.2,3.4,11.1,81,21,56,14.61,7.2,2.41
2005-01-24,19.7,3.2,11.2,78,27,56,15.44,7.6,2.51
2005-01-25,16.3,4.5,10.1,88,48,69,13.99,10.9,2.2
2005-01-26,13.4,6.0,9.3,91,44,68,12.12,11.6,1.91
2005-01-27,7.6,2.1,4.8,90,56,71,10.0,14.0,1.31
2005-01-28,7.0,-2.1,2.3,85,26,57,16.64,12.2,2.06
2005-01-29,10.2,-4.4,2.6,70,27,51,16.84,7.6,2.19
2005-01-30,11.3,-3.8,3.5,80,28,56,16.76,11.1,2.33
2005-01-31,14.2,-2.8,5.2,80,31,58,16.73,8.9,2.32
2005-02-01,14.1,-1.9,5.8,76,25,53,16.73,7.1,2.38
2005-02-02,14.4,-1.6,6.1,79,29,56,17.05,10.9,2.56
2005-02-03,15.8,-1.1,7.3,87,33,60,17.06,8.0,2.48
2005-02-04,14.8,-1.3,6.9,92,40,67,17.0,7.1,2.4
2005-02-05,12.1,-0.3,6.2,94,47,73,12.41,9.7,1.81
2005-02-06,12.8,2.3,7.5,89,42,68,14.67,13.0,2.19
2005-02-07,10.6,3.4,6.4,99,53,77,12.48,14.7,1.71
2005-02-08,10.8,1.6,5.4,93,61,78,14.83,8.4,1.86
2005-02-09,14.9,-1.6,6.1,95,32,66,17.91,12.6,2.7
2005-02-10,17.8,0.9,8.7,76,25,52,17.02,9.2,2.94
2005-02-11,18.1,5.0,10.7,68,24,46,17.69,12.4,3.31
2005-02-12,19.7,2.7,10.6,64,22,45,18.53,14.6,3.64
2005-02-13,19.8,5.1,12.1,62,24,45,12.16,8.2,2.52
2005-02-14,20.0,8.0,12.9,76,30,58,12.05,5.4,2.19
2005-02-15,21.0,4.4,12.8,84,39,63,16.2,8.3,2.82
2005-02-16,20.0,5.5,12.3,89,34,64,17.02,10.5,3.04
2005-02-17,14.9,2.6,9.4,81,25,52,19.29,10.0,2.85
2005-02-18,14.8,2.9,8.8,79,31,53,17.83,8.6,2.61
2005-02-19,17.1,0.6,9.0,87,28,58,18.59,6.4,2.85
2005-02-20,18.3,1.3,9.6,87,23,56,19.62,10.1,3.28
2005-02-21,15.2,1.6,8.8,87,31,59,19.92,11.2,2.95
2005-02-22,15.9,3.6,9.2,89,31,61,19.63,10.0,2.97
2005-02-23,17.0,0.2,9.0,92,31,61,18.5,9.0,2.9
2005-02-24,14.9,4.4,9.7,93,45,70,12.87,8.7,2.07
2005-02-25,15.6,7.2,10.2,96,61,83,10.56,19.3,1.64
2005-02-26,15.9,7.0,11.5,98,49,76,14.46,13.3,2.28
2005-02-27,20.7,2.8,12.0,95,37,68,15.52,22.9,2.98
2005-02-28,17.6,7.4,11.5,96,48,76,14.99,38.8,2.55
2005-03-01,11.4,6.3,8.2,97,59,82,13.85,21.8,1.81
2005-03-02,14.4,3.5,8.9,95,48,72,18.41,8.7,2.68
2005-03-03,20.8,7.2,12.4,94,34,68,14.42,15.6,2.73
2005-03-04,15.2,5.9,9.7,96,60,84,13.48,30.7,1.95
2005-03-05,11.1,4.9,8.0,98,52,75,13.89,12.4,2.0
2005-03-06,15.1,2.9,8.8,94,43,71,20.55,10.0,3.02
2005-03-07,16.6,0.2,8.3,92,41,69,22.24,13.2,3.34
2005-03-08,19.6,3.1,11.0,87,37,64,20.25,10.6,3.4
2005-03-09,21.9,6.2,13.6,87,32,62,11.52,6.9,2.31
2005-03-10,24.9,7.5,15.9,91,21,54,21.87,8.6,4.16
2005-03-11,25.0,6.9,15.5,77,19,51,20.94,11.9,4.15
2005-03-12,24.2,9.5,15.6,76,21,54,15.58,20.6,3.67
2005-03-13,19.2,7.6,13.3,97,43,71,19.66,10.5,3.23
2005-03-14,18.6,7.8,13.2,93,51,74,12.33,8.5,2.27
2005-03-15,21.7,11.3,15.8,88,40,67,17.62,13.5,3.26
2005-03-16,24.9,7.0,16.0,94,35,67,22.36,8.7,4.11
2005-03-17,28.0,9.1,18.3,92,18,55,23.09,6.1,4.31
2005-03-18,29.1,11.2,19.7,76,16,44,23.43,9.4,4.66
2005-03-19,28.3,12.1,20.0,62,17,40,16.4,9.7,4.06
2005-03-20,30.5,11.2,20.5,77,14,43,21.88,13.3,5.15
2005-03-21,27.8,11.2,19.6,72,21,47,23.35,18.5,5.38
2005-03-22,25.4,9.5,17.7,94,29,61,23.2,9.7,4.49
2005-03-23,22.7,10.4,16.8,96,39,68,20.57,16.6,3.94
2005-03-24,25.4,10.2,17.8,94,31,61,24.48,11.5,4.72
2005-03-25,24.5,8.7,17.0,93,22,57,25.12,16.8,4.93
2005-03-26,21.8,10.0,15.8,94,34,65,23.73,12.2,4.28
2005-03-27,21.7,10.8,15.9,90,42,67,17.6,13.2,3.36
2005-03-28,24.8,7.2,16.3,94,22,54,25.48,14.8,5.14
2005-03-29,27.6,7.5,17.8,81,13,44,25.44,15.3,5.62
2005-03-30,32.1,9.0,20.4,61,8,32,25.61,9.6,5.63
2005-03-31,34.8,11.3,23.2,50,7,27,25.65,14.5,6.39
2005-04-01,24.3,12.9,18.4,62,31,44,22.58,18.0,4.92
2005-04-02,23.0,9.6,16.8,89,24,53,25.78,12.8,4.71
2005-04-03,23.2,9.9,16.2,89,30,60,23.43,13.0,4.5
2005-04-04,26.0,6.7,17.3,93,23,52,25.86,11.6,5.22
2005-04-05,30.3,7.8,19.6,85,12,43,26.74,12.8,5.66
2005-04-06,35.0,12.5,23.5,55,9,29,26.44,15.5,6.67
2005-04-07,33.6,16.2,23.7,45,11,28,24.76,20.5,7.07
2005-04-08,22.3,11.0,16.5,86,31,56,23.4,15.3,4.59
2005-04-09,19.8,11.2,14.8,92,30,63,18.65,11.5,3.48
2005-04-10,25.1,6.0,16.4,88,14,45,27.7,14.2,5.81
2005-04-11,27.2,6.4,17.8,67,10,32,27.9,12.0,6.07
2005-04-12,28.6,7.0,18.8,57,10,29,27.72,10.0,5.71
2005-04-13,27.5,11.3,19.6,55,14,33,25.96,12.7,5.5
2005-04-14,22.7,8.8,16.0,76,27,52,22.68,16.7,4.48
2005-04-15,20.3,8.4,14.1,87,29,56,25.85,16.6,4.66
2005-04-16,21.5,7.1,14.0,86,25,54,27.42,17.5,5.17
2005-04-17,24.9,5.7,15.6,85,15,46,28.02,16.8,5.76
2005-04-18,24.4,8.6,16.8,86,30,54,27.58,12.6,5.44
2005-04-19,24.4,7.6,16.6,96,28,57,27.88,14.5,5.47
2005-04-20,26.1,8.6,17.5,85,17,48,28.21,14.7,5.87
2005-04-21,30.0,9.4,20.3,79,13,41,27.73,13.8,6.52
2005-04-22,25.6,12.3,19.0,76,28,50,24.98,12.6,5.29
2005-04-23,25.9,10.7,18.2,91,24,55,27.28,13.3,5.55
